match_id,game_duration,queue_id,summoner_name,team_id,champion_name,kills,deaths,assists,gold_earned,total_damage_dealt,vision_score,total_minions_killed,damage_self_mitigated,time_ccing_others,largest_killing_spree,largest_multi_kill,win
3728421979,2616,420,MarkoJeebach,100,Chogath,5,11,11,13913,35430,23,234,118029,106,0,1,False
3728421979,2616,420,Satisfied G,100,Kayn,9,11,14,17206,36612,17,40,80391,48,2,1,False
3728421979,2616,420,,100,Ahri,6,6,17,15986,31429,25,280,21853,37,2,1,False
3728421979,2616,420,IGrokey,100,Twitch,29,5,9,23737,62252,38,225,16518,13,15,5,False
3728421979,2616,420,MajeranKO,100,Brand,2,18,17,12769,44113,98,93,20660,33,0,1,False
3728421979,2616,420,Desotroya,200,Gangplank,13,5,14,21477,49256,22,288,27401,21,8,1,True
3728421979,2616,420,Öreg Kan Róka,200,Khazix,13,13,23,17660,51757,29,24,31513,19,3,2,True
3728421979,2616,420,Czokzerooooo,200,Cassiopeia,5,9,16,16205,42011,30,221,39453,84,2,1,True
3728421979,2616,420,,200,MissFortune,15,10,20,20448,66544,21,249,32141,18,4,2,True
3728421979,2616,420,Syndugur,200,Singed,5,14,26,14732,29793,108,60,56185,61,2,2,True
3728716386,1080,400,LeFsPy,100,Mordekaiser,4,0,4,7203,5486,6,118,6124,2,4,1,True
3728716386,1080,400,Bard20,100,Ambessa,4,1,6,7064,8254,9,5,10829,7,3,1,True
3728716386,1080,400,arximidaros1,100,Akshan,3,2,4,7026,8267,6,107,5987,1,3,1,True
3728716386,1080,400,,100,Xayah,5,1,2,6627,7788,1,98,2829,9,3,1,True
3728716386,1080,400,czterospustowiec,100,Rakan,2,2,8,5199,3437,27,36,9165,13,0,1,True
3728716386,1080,400,NØTaSmürf,200,Vayne,5,5,0,7300,11484,5,117,5169,4,3,3,False
3728716386,1080,400,,200,Naafiri,0,3,0,5906,2785,9,31,9302,1,0,0,False
3728716386,1080,400,Daredevil888,200,Malzahar,0,1,0,2715,193,0,9,271,0,0,0,False
3728716386,1080,400,AlexxIII,200,Aphelios,1,5,3,5956,10251,8,135,5333,9,0,1,False
3728716386,1080,400,GDGolden,200,Lulu,0,4,4,4160,2567,20,21,5131,21,0,0,False
3728686242,1420,400,atsü,100,Jayce,3,2,4,9566,19849,9,187,14323,14,3,1,True
3728686242,1420,400,Ashir,100,Kayn,8,3,5,10911,10606,11,27,20354,5,6,2,True
3728686242,1420,400,Krekltix,100,Viktor,6,1,8,9790,22264,10,176,10007,25,6,1,True
3728686242,1420,400,Friyziy,100,Lucian,6,3,3,9517,12761,13,168,6533,1,3,1,True
3728686242,1420,400,kimuranasiura,100,Lux,1,4,9,6405,7903,33,17,3725,30,0,1,True
3728686242,1420,400,Daredevil888,200,Yorick,2,6,0,9643,18981,8,172,20621,12,0,1,False
3728686242,1420,400,NØTaSmürf,200,LeeSin,3,5,3,7771,9216,16,11,26636,12,0,1,False
3728686242,1420,400,Staryciebije28,200,Katarina,2,6,2,7044,9483,14,109,8110,0,0,1,False
3728686242,1420,400,AlexxIII,200,Vayne,4,6,3,7938,11060,22,120,7794,11,2,2,False
3728686242,1420,400,GDGolden,200,Lulu,2,1,5,6252,3253,36,23,5711,15,2,1,False
3728206122,2459,400,DevilCrown20,100,Volibear,5,9,5,12226,25141,23,176,43480,35,3,1,False
3728206122,2459,400,DEVILFIST2,100,AurelionSol,10,13,16,16808,37321,11,59,22242,35,3,2,False
3728206122,2459,400,PartyStar,100,Talon,7,13,15,14708,31305,20,234,27524,4,2,1,False
3728206122,2459,400,PikoElKoko,100,MissFortune,14,6,10,19389,40263,25,234,12280,12,6,4,False
3728206122,2459,400,Meimphisto,100,Thresh,4,7,19,11577,14456,85,58,38386,53,0,1,False
3728206122,2459,400,Ny4nM30w,200,Ambessa,4,8,14,15121,26783,27,203,79277,19,2,1,True
3728206122,2459,400,NobuSauron,200,Briar,12,9,12,17927,31025,37,42,53423,39,3,1,True
3728206122,2459,400,Daredevil888,200,Fizz,16,11,4,18585,39216,35,231,22564,16,4,2,True
3728206122,2459,400,AlexxIII,200,Vayne,15,6,14,18180,45384,32,216,25845,28,6,2,True
3728206122,2459,400,GDGolden,200,Lulu,1,7,21,10962,6530,73,33,14545,36,0,1,True
3728167965,2303,400,gidus DIFF,100,Darius,9,11,8,15330,33895,27,190,60587,50,4,3,True
3728167965,2303,400,GrabMyBeep,100,Nocturne,4,6,12,13019,18870,15,13,30117,195,3,1,True
3728167965,2303,400,Vlaev,100,Galio,12,7,14,15376,42805,13,179,91393,65,4,1,True
3728167965,2303,400,ppunisherr,100,Lucian,14,6,11,20296,48504,25,329,20190,4,6,3,True
3728167965,2303,400,Eddiesicoja,100,Zyra,3,9,14,10382,16698,64,40,8098,45,0,2,True
3728167965,2303,400,BeeBeee,200,Vladimir,11,6,12,13900,51681,26,164,36934,21,10,1,False
3728167965,2303,400,hegy497,200,Diana,6,9,8,13048,17660,23,66,29153,11,2,2,False
3728167965,2303,400,Daredevil888,200,Fizz,15,10,5,16734,40583,23,205,25442,20,6,2,False
3728167965,2303,400,AlexxIII,200,Vayne,7,8,4,15826,39469,27,262,29644,17,2,2,False
3728167965,2303,400,GDGolden,200,Lulu,0,9,18,9116,6335,83,30,17462,44,0,0,False
3727204489,1709,420,I have Depresión,100,Chogath,6,5,8,12344,25399,16,163,37937,77,3,1,True
3727204489,1709,420,oAndromedAo,100,Nocturne,11,6,9,13328,22255,13,49,29088,151,4,1,True
3727204489,1709,420,She Was 8,100,Katarina,5,11,9,9414,12499,19,108,13236,0,2,2,True
3727204489,1709,420,sfhgh871,100,Kaisa,21,7,6,17642,42090,26,236,23353,5,11,3,True
3727204489,1709,420,Cyb3rC4t,100,Yuumi,3,6,28,10366,9512,52,16,4471,18,0,1,True
3727204489,1709,420,Anomalia,200,Yone,11,9,4,13999,33839,12,178,34442,21,3,2,False
3727204489,1709,420,Daredevil888,200,Elise,5,9,9,10749,17286,21,12,20958,19,0,1,False
3727204489,1709,420,SaDx,200,Kassadin,11,8,7,14440,24169,19,228,18929,5,4,2,False
3727204489,1709,420,AlexxIII,200,Caitlyn,3,10,10,9848,13825,18,130,11498,20,0,1,False
3727204489,1709,420,Showbot,200,Twitch,5,10,12,10367,16196,56,55,9240,6,2,1,False
3727182281,1469,400,YasrenSenpai75,100,Yorick,5,2,4,11736,19907,15,172,13665,8,4,1,True
3727182281,1469,400,CatWillFoundYou,100,Taliyah,1,1,6,8689,9576,25,16,9241,23,0,1,True
3727182281,1469,400,Pierogrogaty,100,Lux,10,4,1,10558,14652,3,156,8089,29,5,1,True
3727182281,1469,400, Shoot me Kaina,100,Renata,1,0,11,7467,4766,33,33,6780,19,0,1,True
3727182281,1469,400,majomkúró,100,Varus,12,1,5,12340,22634,11,179,4156,20,10,2,True
3727182281,1469,400,Spudroski,200,Pantheon,0,4,1,5965,6752,9,112,8529,12,0,0,False
3727182281,1469,400,NØTaSmürf,200,Teemo,5,4,1,9405,18675,17,39,9252,33,3,1,False
3727182281,1469,400,Daredevil888,200,Katarina,2,8,3,7714,13684,13,131,10233,0,0,1,False
3727182281,1469,400,AlexxIII,200,Vayne,1,6,1,7798,8720,14,158,8544,4,0,1,False
3727182281,1469,400,GDGolden,200,Lulu,0,7,4,5404,3120,37,25,7350,14,0,0,False
3727146649,2201,400,TornadoV,100,Mordekaiser,5,7,6,11582,22312,26,178,40785,18,2,1,False
3727146649,2201,400,oskar476,100,Kayn,18,14,7,18329,42025,31,40,27644,11,5,2,False
3727146649,2201,400,Oliwciaaaa UwU,100,Ezreal,7,9,5,13861,29846,17,211,14136,1,3,1,False
3727146649,2201,400,JabraI2Wiadra,100,Aphelios,6,9,6,15174,23783,18,276,14816,13,2,1,False
3727146649,2201,400,9324248774435389,100,Pyke,5,14,8,11115,12567,75,41,12737,30,2,1,False
3727146649,2201,400,NØTaSmürf,200,Riven,5,10,5,13267,20468,18,173,36291,32,3,1,True
3727146649,2201,400,Daredevil888,200,Elise,21,9,12,18498,43041,29,20,29980,23,11,3,True
3727146649,2201,400,,200,Hwei,8,7,4,16345,29540,25,285,19639,25,2,1,True
3727146649,2201,400,AlexxIII,200,Vayne,18,8,8,18186,47587,23,203,22044,26,7,4,True
3727146649,2201,400,GDGolden,200,Lulu,1,7,27,10868,9420,48,30,11724,46,0,1,True
3725640733,1854,400,bunnyysenpai,100,Aatrox,19,3,7,16647,54139,16,180,60092,46,11,3,True
3725640733,1854,400,sánzen sekai,100,Kayn,12,8,7,12893,23476,18,11,22157,9,5,2,True
3725640733,1854,400,StealthThreat,100,Diana,9,9,7,13141,39086,19,173,30522,11,2,1,True
3725640733,1854,400,DK SuSpiCiouS,100,Ashe,15,9,15,14122,34395,8,162,14571,64,3,2,True
3725640733,1854,400,EimasteViastes,100,Velkoz,5,7,24,10879,29287,44,38,7969,34,2,1,True
3725640733,1854,400,Godys,200,Darius,6,8,4,10838,24366,10,184,50343,43,2,1,False
3725640733,1854,400,NØTaSmürf,200,Shaco,11,10,5,12388,24022,21,49,20518,26,4,3,False
3725640733,1854,400,Daredevil888,200,Leblanc,11,12,7,12495,31120,12,147,16054,22,3,1,False
3725640733,1854,400,GDGolden,200,Jinx,4,17,8,8904,15380,15,111,14737,26,0,1,False
3725640733,1854,400,AlexxIII,200,Rell,4,13,15,8790,16077,54,28,63974,46,0,1,False
3725626352,1065,400,Daredevil888,100,Sett,1,3,2,6138,13000,2,128,11069,9,0,1,False
3725626352,1065,400,NØTaSmürf,100,Nunu,6,5,1,7591,11676,20,22,12087,21,3,1,False
3725626352,1065,400,,100,Jayce,1,3,0,5039,4837,9,103,4870,3,0,1,False
3725626352,1065,400,GDGolden,100,Ezreal,1,3,0,4928,5511,9,95,3253,0,0,1,False
3725626352,1065,400,AlexxIII,100,Rell,1,1,2,4617,3013,36,20,12601,12,0,1,False
3725626352,1065,400,Gypsyslayyer,200,DrMundo,4,4,1,6829,13519,5,100,12432,11,2,1,True
3725626352,1065,400,Ueuracyo,200,Nocturne,3,2,4,6757,6691,13,10,9269,54,2,1,True
3725626352,1065,400,,200,Malzahar,2,1,2,6924,8265,15,148,5837,26,0,1,True
3725626352,1065,400,Zoh4n10,200,Aphelios,3,3,0,6680,11541,9,124,4465,7,0,1,True
3725626352,1065,400,,200,Shen,3,0,5,5569,6859,33,25,7869,24,3,1,True
3729376146,1966,420,369panwak,100,KSante,2,3,7,14046,21431,17,270,92797,57,0,1,True
3729376146,1966,420,turbowygryw1337,100,Graves,1,7,7,11850,14249,17,26,22361,22,0,1,True
3729376146,1966,420,tyggegummi1,100,Kassadin,22,2,4,18218,52827,8,201,51383,8,17,2,True
3729376146,1966,420,Rychterr,100,Tristana,4,7,6,13046,18516,25,201,13841,6,2,1,True
3729376146,1966,420,rVeFGodfery,100,Senna,3,5,17,10557,18053,53,30,10969,40,0,1,True
3729376146,1966,420,Ezuri97,200,Malphite,1,8,9,11084,22771,20,224,88269,39,0,1,False
3729376146,1966,420,,200,FiddleSticks,7,7,7,13280,22160,50,39,23363,59,3,1,False
3729376146,1966,420,ELO ELO ELO,200,Viktor,2,9,6,10854,27330,15,213,22566,40,0,1,False
3729376146,1966,420,Reformed L4Ss3Z,200,Twitch,11,5,3,15059,35577,12,214,15306,9,5,2,False
3729376146,1966,420,Wejdo,200,Morgana,3,3,8,10592,15128,47,88,15463,68,0,1,False
3728456969,1718,450,HardBOOsted,100,Naafiri,41,18,14,23468,73292,0,52,107673,9,6,3,True
3728456969,1718,450,Demon0fWar,100,Kayn,16,19,32,18393,51978,0,42,43151,15,2,2,True
3728456969,1718,450,MicKwiec jg diff,100,Xerath,8,12,43,17820,58733,0,71,18336,73,2,1,True
3728456969,1718,450,KošZaSmece,100,Jinx,13,15,36,19272,50151,0,93,13795,30,4,3,True
3728456969,1718,450,RubHerCrit,100,Vladimir,14,18,36,18959,58488,0,93,40184,10,3,3,True
3728456969,1718,450,Tokageroh77777,200,Corki,10,18,38,18679,43009,0,89,36250,0,3,2,False
3728456969,1718,450,Stunny Weather,200,Kassadin,15,22,26,17963,48431,0,46,48137,6,2,2,False
3728456969,1718,450,TheDoomLad,200,TahmKench,13,12,35,17658,51866,0,22,169424,49,4,2,False
3728456969,1718,450,DIONΥSUS,200,Kennen,18,25,24,18210,57253,0,56,30038,30,3,2,False
3728456969,1718,450,ELO ELO ELO,200,Twitch,26,15,21,23412,55042,0,148,30210,11,4,3,False
3728445813,807,450,WuK1ngz,100,Ryze,7,9,16,9644,20747,0,44,13708,12,3,2,False
3728445813,807,450,Fűcsomó,100,MasterYi,4,13,11,8948,16418,0,18,23573,0,0,1,False
3728445813,807,450,DIONΥSUS,100,Nilah,7,14,11,8808,8311,0,9,11045,1,2,2,False
3728445813,807,450,ELO ELO ELO,100,Hecarim,8,13,12,9454,17237,0,29,20701,15,2,2,False
3728445813,807,450,AestheticExile,100,TwistedFate,9,11,10,10621,20411,0,40,7841,20,3,1,False
3728445813,807,450,Heavy as fck,200,Amumu,7,7,32,9488,15142,0,15,18630,36,3,2,True
3728445813,807,450,Abu Obaidah,200,Poppy,13,6,26,10383,25485,0,10,35732,48,5,2,True
3728445813,807,450,XzS,200,Nocturne,14,11,26,11002,24809,0,28,16418,89,5,3,True
3728445813,807,450,Jafarch0,200,MissFortune,14,6,31,11745,23930,0,65,7284,8,4,2,True
3728445813,807,450,DoanaRbrEustache,200,Ahri,12,5,35,11053,29398,0,43,7393,26,5,3,True
3728446412,139,450,Razzanumi,100,Lillia,0,1,2,2035,1297,0,3,623,2,0,0,True
3728446412,139,450,DIONΥSUS,100,MissFortune,1,1,1,2228,1038,0,4,291,1,0,1,True
3728446412,139,450,ELO ELO ELO,100,Senna,0,0,1,2121,942,0,2,155,4,0,0,True
3728446412,139,450,Skyenemy SK,100,Teemo,1,0,1,2222,1649,0,2,320,6,0,1,True
3728446412,139,450,BlankedFIN,100,AurelionSol,0,0,0,1954,0,0,3,0,0,0,0,True
3728446412,139,450,SunTzu of Jungle,200,Jinx,0,0,0,1877,0,0,0,0,0,0,0,False
3728446412,139,450,sotukeros,200,Akali,1,1,1,2159,1243,0,1,759,0,0,1,False
3728446412,139,450,Gony256,200,Braum,0,1,2,1998,411,0,0,1311,2,0,0,False
3728446412,139,450,Nesse007,200,Draven,1,0,1,2378,1471,0,6,495,1,0,1,False
3728446412,139,450,DoanaRbrEustache,200,Ahri,0,0,1,2033,1033,0,4,92,1,0,0,False
3728250894,1347,440,VVE WiNDOWS,100,Malphite,1,2,2,6342,7517,8,135,17343,19,0,1,False
3728250894,1347,440,Coldyyy,100,Briar,4,9,2,7265,7319,8,17,16727,16,2,2,False
3728250894,1347,440,Back To Rush,100,Zed,7,4,4,9478,15491,11,149,10957,4,5,1,False
3728250894,1347,440,BeGon3,100,Alistar,0,6,10,5566,6642,29,25,19483,45,0,0,False
3728250894,1347,440,splashdance,100,Jhin,5,7,3,8141,12807,8,144,6854,21,3,2,False
3728250894,1347,440,ELO ELO ELO,200,Singed,3,7,3,9820,9694,21,202,14704,14,2,1,True
3728250894,1347,440,Lord of Woe,200,MasterYi,16,2,1,13550,19593,9,40,16943,9,7,4,True
3728250894,1347,440,Harvested,200,Lissandra,0,1,12,9084,16102,13,173,7431,40,0,0,True
3728250894,1347,440,DIONΥSUS,200,Varus,8,5,3,10319,18707,6,171,7932,20,4,2,True
3728250894,1347,440,hablos44,200,Pantheon,1,4,10,7036,9174,34,27,5665,12,0,1,True
3728241095,1503,440,ELO ELO ELO,100,Vi,0,10,1,7798,8937,11,183,19407,17,0,0,False
3728241095,1503,440,ManOfPeace,100,Nunu,7,7,6,10791,17621,18,36,19190,32,3,1,False
3728241095,1503,440,LerryTheCarry,100,Leblanc,4,5,7,9154,11490,24,156,7625,12,2,1,False
3728241095,1503,440,DIONΥSUS,100,Varus,6,6,1,10885,15446,12,207,10425,24,2,2,False
3728241095,1503,440,hablos44,100,Braum,1,5,4,5708,3075,24,23,15850,15,0,1,False
3728241095,1503,440,Ärlen,200,Pantheon,4,5,2,11052,20999,15,180,19800,21,2,1,True
3728241095,1503,440,BERCEL,200,Zac,9,1,13,10663,14737,14,12,25820,37,8,2,True
3728241095,1503,440,Ðolan,200,Malzahar,8,6,8,12464,21242,11,178,10273,48,3,2,True
3728241095,1503,440,Sìlva,200,Sivir,10,4,5,12129,21647,16,221,8049,1,6,2,True
3728241095,1503,440,SupShadow,200,Rakan,1,2,12,6155,5449,47,23,10220,33,0,1,True
3728212664,1668,450,LINKUJLANA69,100,Viktor,5,21,39,17002,34670,0,86,42526,66,2,2,True
3728212664,1668,450,Vitko,100,Qiyana,27,19,15,19239,42633,0,24,41479,25,3,3,True
3728212664,1668,450,badatskillshots,100,Kindred,21,15,35,21685,52150,0,138,47895,5,4,3,True
3728212664,1668,450,FordFocus F2RUDY,100,Annie,20,13,33,19979,55182,0,82,19862,48,4,2,True
3728212664,1668,450,PuczykN,100,Braum,10,10,59,18815,39505,0,17,143070,75,3,2,True
3728212664,1668,450,DIONΥSUS,200,Riven,15,18,31,18888,49148,0,62,131797,64,2,1,False
3728212664,1668,450,ELO ELO ELO,200,Smolder,18,16,34,20728,76230,0,148,20204,20,4,2,False
3728212664,1668,450,hablos44,200,FiddleSticks,4,18,27,14825,21464,0,21,22286,84,2,1,False
3728212664,1668,450,MARESEI TO KAVLY,200,Ashe,12,16,40,18483,39030,6,100,22541,71,2,2,False
3728212664,1668,450,VErVEEE,200,Malphite,29,15,22,19930,61460,0,38,45582,49,6,3,False
3727660101,2527,440,cfel1,100,Sion,11,10,16,16963,42009,12,270,138619,48,3,2,True
3727660101,2527,440,Inhalator upo 23,100,Shaco,16,12,11,17442,41348,23,24,23615,31,7,2,True
3727660101,2527,440,suicidal garbage,100,Ornn,9,4,16,18930,56773,13,306,140054,91,5,2,True
3727660101,2527,440,I speak UGA BUGA,100,Jinx,12,9,11,18290,56422,33,289,23357,15,4,2,True
3727660101,2527,440,xcousocous,100,Milio,2,7,28,11201,12248,87,31,17302,27,0,1,True
3727660101,2527,440,ELO ELO ELO,200,Jayce,2,14,12,15855,34574,30,292,114124,33,0,1,False
3727660101,2527,440,BakerFaker420,200,Zed,20,7,12,21873,66236,40,71,51300,27,8,2,False
3727660101,2527,440,gosc9,200,Ahri,10,8,10,17762,59143,20,277,30845,39,3,2,False
3727660101,2527,440,DIONΥSUS,200,Varus,6,10,14,17138,51070,18,269,32746,52,0,1,False
3727660101,2527,440,hablos44,200,Pantheon,4,11,10,12482,21751,62,49,27798,23,2,1,False
3726801182,2377,420,Ðeath By My Hand,100,Darius,12,9,11,16974,37457,29,193,66566,32,4,2,True
3726801182,2377,420,ΕΥΣΤΑΘΙΑ,100,MasterYi,18,12,10,20043,47006,37,59,48829,17,5,2,True
3726801182,2377,420,,100,Swain,7,6,18,15098,30331,32,212,44038,69,3,2,True
3726801182,2377,420,Bedoesiara2II5,100,Aphelios,8,9,14,15321,29679,23,214,18953,18,4,2,True
3726801182,2377,420,Arabski Zielarz ,100,Morgana,2,6,30,12208,17924,98,75,17821,91,0,1,True
3726801182,2377,420,i mean ffs,200,Irelia,7,12,7,16283,30205,21,257,59566,17,3,1,False
3726801182,2377,420,Jungle Diffed,200,Amumu,13,11,13,17134,42995,19,22,89740,66,7,1,False
3726801182,2377,420,ELO ELO ELO,200,Viktor,7,8,8,16386,45576,17,298,23512,40,2,1,False
3726801182,2377,420,boyyka,200,Jhin,13,9,13,17243,41366,18,216,14295,24,6,2,False
3726801182,2377,420,DuckPodgers,200,Senna,2,8,28,12315,34137,116,34,16653,42,0,1,False
3726774128,1789,420,i mean ffs,100,Irelia,4,3,5,13512,19514,13,240,28362,19,2,1,True
3726774128,1789,420,ELO ELO ELO,100,Viego,11,3,4,15597,18979,35,65,30833,21,10,2,True
3726774128,1789,420,rènd,100,Syndra,6,0,7,12550,20929,14,196,6817,45,6,2,True
3726774128,1789,420,Latoya,100,Jinx,3,5,8,12466,16006,23,217,11303,22,3,1,True
3726774128,1789,420,Dead Soul Inside,100,Leona,3,3,19,9705,14460,72,25,27346,76,3,1,True
3726774128,1789,420,csvikron,200,Ambessa,4,7,2,10915,18305,13,199,31017,11,2,1,False
3726774128,1789,420,Polish me yaya,200,Skarner,4,8,4,9801,16465,21,17,66023,46,0,1,False
3726774128,1789,420,,200,Hwei,1,3,3,10091,20810,17,228,7991,27,0,1,False
3726774128,1789,420,ass over títs,200,Xayah,4,3,4,14050,22149,5,290,9947,17,3,1,False
3726774128,1789,420,Amaurwmenos,200,Rakan,1,6,9,7132,6813,90,25,20391,26,0,1,False
3729343695,2230,420,DeAce,100,Kayle,7,10,12,16383,44689,24,285,21064,13,2,2,True
3729343695,2230,420,users name,100,JarvanIV,4,3,17,14253,17636,18,23,79020,30,2,2,True
3729343695,2230,420,IRALIE,100,Irelia,8,5,8,17526,39414,11,331,47614,24,4,1,True
3729343695,2230,420,Yeti Kotleti 69,100,Draven,15,7,5,20173,47244,20,272,29344,13,4,2,True
3729343695,2230,420,Indra Nanda,100,Alistar,1,3,20,9708,11231,57,34,46867,65,0,1,True
3729343695,2230,420,MachoHoncho MAN,200,Illaoi,6,10,1,14582,35904,22,225,62678,21,4,2,False
3729343695,2230,420,KillWiki,200,Vi,3,6,8,12945,12933,21,26,55949,36,3,1,False
3729343695,2230,420,Tomek Ćwiąkała,200,Kassadin,11,3,5,16595,40507,28,291,43008,7,9,1,False
3729343695,2230,420,KilIMiki,200,Jhin,5,9,4,13586,15730,17,170,15886,24,2,1,False
3729343695,2230,420,kaktusowy jack,200,Karma,3,7,13,10550,19682,71,45,22263,29,2,1,False
3729334156,2106,420,DOC142,100,Darius,7,8,9,13962,32233,17,182,38104,38,3,2,True
3729334156,2106,420,borecki187,100,Diana,13,5,11,16495,45111,32,35,66830,26,9,2,True
3729334156,2106,420,Pogdan,100,Kayle,5,6,11,15107,25376,23,271,11634,11,3,1,True
3729334156,2106,420,VitezStefa,100,Ashe,7,6,16,14298,33083,22,186,21144,66,2,2,True
3729334156,2106,420,Mateο,100,Lulu,3,5,25,10626,15761,95,24,14963,49,0,1,True
3729334156,2106,420,Krìgsherren,200,Mordekaiser,10,8,6,15112,43651,20,222,67729,37,3,2,False
3729334156,2106,420,Caenobado,200,MonkeyKing,7,6,6,14492,18509,21,35,49107,19,2,2,False
3729334156,2106,420,Kimonineki,200,Kassadin,8,4,8,15206,29882,21,294,37650,6,4,2,False
3729334156,2106,420,Yeti Kotleti 69,200,Corki,5,10,9,13553,26357,17,256,18755,1,2,2,False
3729334156,2106,420,Sk1se me karafla,200,Thresh,0,7,23,9532,10144,63,37,37498,42,0,0,False
3729318188,1693,420,OjprdlGib00n,100,Ambessa,2,12,2,8746,17742,3,160,35791,13,0,1,False
3729318188,1693,420,Zsombii5,100,Warwick,17,9,7,14407,25714,28,56,34580,54,5,2,False
3729318188,1693,420,leveled,100,Katarina,8,11,8,10594,25488,21,146,17014,7,3,1,False
3729318188,1693,420,JhinChilling,100,Jhin,8,8,6,10513,18984,18,151,11286,23,4,1,False
3729318188,1693,420,Fetching,100,Nami,0,9,17,6798,10850,60,9,8747,47,0,0,False
3729318188,1693,420,Japuk,200,Gnar,7,5,12,13431,27175,19,169,34464,40,2,1,True
3729318188,1693,420,jak uwolnic hade,200,JarvanIV,8,4,21,13393,27310,20,26,57626,36,4,2,True
3729318188,1693,420,Edgy Mim,200,Leblanc,10,7,13,12229,27336,29,149,12382,22,3,2,True
3729318188,1693,420,Yeti Kotleti 69,200,Draven,18,9,3,17015,42754,6,168,25490,8,5,5,True
3729318188,1693,420,Doctor Evya,200,Pyke,6,10,10,10267,9071,71,43,12670,19,5,2,True
3729300314,1267,420,Infamous Bunny,100,Riven,3,6,1,7162,12697,10,139,14928,19,2,1,False
3729300314,1267,420,Holy Father,100,Viego,0,6,3,6303,6034,4,5,10878,8,0,0,False
3729300314,1267,420,SpectrusV,100,Lux,2,4,4,7042,13264,15,145,6746,39,2,1,False
3729300314,1267,420,Yeti Kotleti 69,100,Draven,7,2,1,11045,13297,6,162,10044,6,4,1,False
3729300314,1267,420,Kürö,100,Senna,0,6,5,5376,5007,33,30,4151,20,0,0,False
3729300314,1267,420,phil98killer,200,Chogath,3,4,2,9156,12867,11,162,23771,44,3,1,True
3729300314,1267,420,ºL9 GODº,200,Belveth,7,3,8,10371,18712,14,14,14501,23,3,1,True
3729300314,1267,420,DBSVegeta,200,Vladimir,10,1,1,9968,19682,16,163,7596,3,10,2,True
3729300314,1267,420,Firekittymeow,200,Jhin,3,2,0,7318,7586,5,145,4919,11,3,1,True
3729300314,1267,420,ωěěď ,200,Blitzcrank,1,2,9,5918,5647,44,9,6646,33,0,1,True
3729277391,1703,420,cosminatoru1,100,Gwen,4,7,2,12433,21119,14,236,34156,8,0,1,True
3729277391,1703,420,hey send nüdes ,100,Ezreal,8,2,7,11929,24099,16,195,10015,2,4,1,True
3729277391,1703,420,Emerald2Forever,100,Aurora,6,6,7,10736,21094,15,177,9976,8,5,1,True
3729277391,1703,420, energy sþeedy,100,Shyvana,9,1,4,12730,18217,25,33,48524,5,8,2,True
3729277391,1703,420,BalkanKiller123,100,Lux,5,7,15,9942,19093,51,50,13299,50,3,1,True
3729277391,1703,420,Plovear,200,Riven,1,6,5,8948,13534,14,172,26188,21,0,1,False
3729277391,1703,420,Postgynohelp,200,Khazix,11,5,5,12789,28810,7,36,21058,10,5,2,False
3729277391,1703,420,KASAKIAAAAA,200,Viktor,6,3,7,11553,32646,17,209,14120,31,3,1,False
3729277391,1703,420,Yeti Kotleti 69,200,Caitlyn,4,11,4,9547,20978,11,164,11492,12,0,1,False
3729277391,1703,420,Dav1d Mart1nez,200,Janna,1,7,11,8089,9960,78,37,11221,28,0,1,False
3729244790,1910,420,the op johannes1,100,Fiora,3,10,6,10720,21386,17,205,40963,14,2,1,False
3729244790,1910,420,jeppedenseje,100,Zac,11,11,4,14200,25984,20,70,28781,37,4,2,False
3729244790,1910,420,CJ Markos,100,Akshan,5,12,10,11394,20078,20,172,17636,1,2,2,False
3729244790,1910,420,Iimit tester,100,Samira,11,12,5,15409,23782,10,230,22875,1,2,1,False
3729244790,1910,420,Strokes,100,Leona,1,9,14,8208,9992,49,37,51186,58,0,1,False
3729244790,1910,420,Bazoka Vulgaris ,200,Kennen,9,5,10,12719,36232,26,149,17052,45,2,2,True
3729244790,1910,420,EgirlsLöver,200,Hecarim,14,5,8,16801,30656,23,62,39826,24,5,2,True
3729244790,1910,420,DPengue,200,Viktor,10,5,18,16147,47156,30,262,22153,43,4,2,True
3729244790,1910,420,Yeti Kotleti 69,200,Draven,15,13,12,17552,45389,6,205,28868,18,5,2,True
3729244790,1910,420,MemoryOfTomorrow,200,Karma,6,3,14,11017,16276,70,53,9026,17,4,2,True
3729229648,920,420,XD reported XDXD,100,Renekton,2,2,1,4600,5056,5,72,4663,9,0,1,False
3729229648,920,420,TaTaCeReSc,100,Evelynn,2,4,1,5225,5271,7,2,8319,7,0,1,False
3729229648,920,420,jani1012,100,Malzahar,1,7,1,5785,5786,6,111,4138,14,0,1,False
3729229648,920,420,Yeti Kotleti 69,100,Draven,0,8,0,4601,8985,3,108,6440,5,0,0,False
3729229648,920,420,Mo0ne,100,Janna,1,2,0,3772,2971,23,14,3141,17,0,1,False
3729229648,920,420,NikοsMavrogenis,200,Cassiopeia,1,3,2,6173,7898,8,136,2473,6,0,1,True
3729229648,920,420,g0doflee,200,MonkeyKing,1,0,3,5327,2814,10,9,8681,2,0,1,True
3729229648,920,420,Szepler,200,Katarina,14,2,1,8667,18402,6,116,6956,3,10,2,True
3729229648,920,420,N 8 Sir Peps,200,Vayne,6,0,3,6006,7621,8,78,3918,7,6,1,True
